date,open,high,low,close,volume
12/11/99,60.725,61.2549,58.8174,61.2019,12143559
15/11/99,61.2549,61.4668,60.778,61.0827,4624596
16/11/99,61.3079,62.924,61.0429,62.6326,8107859
17/11/99,62.6326,62.9042,61.4669,61.7848,9191883
18/11/99,62.2087,63.6792,61.8378,63.6792,7519479
19/11/99,63.401,64.3548,59.4798,64.2488,7604854
22/11/99,64.3812,65.7059,63.6923,65.7059,7987124
23/11/99,64.8051,64.8581,62.9505,63.5599,10194001
24/11/99,63.7454,65.9113,63.083,65.653,7892264
26/11/99,66.4743,66.7922,65.6,65.8649,3410435
29/11/99,65.7324,66.2888,64.6991,64.7786,8683861
30/11/99,64.9111,65.0171,62.6856,62.7386,10045722
1/12/99,63.0035,63.9838,62.5266,63.6659,9837158
2/12/99,63.9044,65.812,63.8646,65.6861,7303623
3/12/99,67.2427,67.9845,66.8982,67.0837,9090573
6/12/99,67.342,68.2494,66.7127,67.693,6790347
7/12/99,67.905,68.1699,66.8386,67.693,9918203
8/12/99,67.7129,68.2428,66.7127,66.8717,8292939
9/12/99,67.8255,68.1964,65.494,66.9777,12057851
10/12/99,67.746,67.9845,66.2358,67.4016,8659452
13/12/99,67.5142,68.9581,67.2161,68.6667,6871231
14/12/99,68.4614,68.8588,66.9777,67.4281,11767727
15/12/99,66.6597,68.6733,66.0769,68.6733,13478873
16/12/99,69.6271,70.5809,69.3091,70.4749,11537790
17/12/99,71.6407,71.9586,70.7332,71.0313,10128210
20/12/99,71.5612,72.2765,70.9518,71.9586,6524557
21/12/99,72.1705,75.2439,71.7599,75.1909,11023081
22/12/99,75.6148,75.7208,74.1311,75.5883,9458939
23/12/99,76.191,76.9395,75.4558,76.0122,7436213
27/12/99,76.5686,79.3306,74.5285,76.0387,8174155
28/12/99,76.0917,76.7276,75.0849,75.6148,6505056
29/12/99,76.3037,78.4232,76.1977,78.4232,6999758
30/12/99,79.377,79.483,77.5754,77.5754,9278103
31/12/99,78.5292,79.0061,77.4694,77.4694,6126844
3/1/00,81.5495,81.5495,76.3037,80.3308,15412492
4/1/00,77.9994,79.2711,74.5551,74.6147,14320853
5/1/00,74.1842,76.3302,71.4288,73.0714,18015475
6/1/00,73.6543,74.6081,67.8255,68.4614,15688639
7/1/00,70.316,75.032,69.9451,75.032,11924323
10/1/00,77.1515,79.642,76.2507,78.2113,12578327
11/1/00,77.7874,78.7412,73.7602,74.82,13782395
12/1/00,75.4559,75.6612,72.9124,73.3893,12313379
13/1/00,75.032,77.5755,73.8265,77.3635,10666922
14/1/00,78.8471,79.377,77.9993,78.5822,9282767
18/1/00,78.0524,80.0659,77.5225,79.695,7100061
19/1/00,79.2644,81.3906,78.3636,80.7812,8052410
20/1/00,80.9667,82.1325,79.7016,80.9667,11002823
21/1/00,81.8145,81.8674,80.5957,81.6025,7925489
24/1/00,82.6094,82.7683,77.1251,77.3635,12012411
25/1/00,77.8933,79.7943,75.8003,78.9796,14104903
26/1/00,79.0591,79.1121,75.4559,75.8798,9788070
27/1/00,77.7874,78.4232,74.2901,76.7276,13026820
28/1/00,76.3037,76.7011,71.8527,72.7005,14969776
31/1/00,72.8064,76.3037,70.7929,76.3037,15265912
1/2/00,75.9062,78.4232,74.9789,78.4232,11198239
2/2/00,78.2113,80.3044,78.0788,78.7412,11093374
3/2/00,79.9599,81.9205,78.2378,81.4966,12962559
4/2/00,82.2384,83.2915,81.576,82.1589,11291330
7/2/00,82.4504,83.5102,81.6026,83.4307,7528634
8/2/00,84.252,86.6895,84.252,86.6895,9319566
9/2/00,86.5304,86.643,83.722,83.934,11570260
10/2/00,84.6229,86.6895,83.5565,86.6365,11165860
11/2/00,86.5304,86.5304,83.0862,83.934,10544739
14/2/00,84.7753,84.7819,82.8743,84.2388,9670988
15/2/00,83.881,85.3117,81.2846,84.9938,12959668
16/2/00,84.7024,86.2126,84.199,84.7024,10728893
17/2/00,85.7886,87.5373,84.4639,86.3715,12749748
18/2/00,87.0074,87.3253,83.4572,83.7751,10711767
22/2/00,83.934,84.7289,81.6025,83.6426,15780871
23/2/00,84.5103,89.0209,84.0665,88.2791,13636143
24/2/00,88.915,90.551,86.4775,90.2927,20713229
25/2/00,90.0277,91.1405,88.0672,88.3321,13826141
28/2/00,87.5373,89.6038,85.2058,87.9612,16200037
29/2/00,89.6568,90.7961,88.968,90.7166,10163227
1/3/00,90.9286,92.0413,90.2927,91.2465,10371537
2/3/00,91.6175,91.7234,88.8091,89.1336,13878460
3/3/00,91.5644,94.2138,90.7166,92.856,13571369
6/3/00,94.7438,95.989,93.472,94.5318,9863948
7/3/00,96.4924,96.5454,92.2003,93.0481,16730599
8/3/00,94.1079,94.9557,90.1073,94.5848,18443622
9/3/00,94.2933,97.4991,92.4917,97.4991,12758308
10/3/00,97.3932,98.7179,96.234,97.2342,12576711
13/3/00,93.26,96.7573,92.8626,94.2668,15915161
14/3/00,95.5916,96.1214,89.021,90.7166,16576466
15/3/00,90.2927,90.7166,86.3715,87.2988,21703982
16/3/00,89.3389,92.6242,85.6297,91.9883,23433870
17/3/00,91.5644,94.1609,91.5114,93.9489,13320163
20/3/00,94.1079,94.5318,90.0808,90.9286,17943583
21/3/00,89.9748,94.8497,87.8022,94.5318,28343687
22/3/00,96.2274,98.3205,94.2138,96.6513,20630982
23/3/00,97.062,99.8307,96.2804,98.6649,16300925
24/3/00,99.6054,102.162,97.5123,99.9366,18704910
27/3/00,100.043,101.314,99.3008,99.4995,9963736
28/3/00,99.1815,99.8836,96.9692,97.4991,15543985
29/3/00,97.8171,97.8701,93.2601,93.684,23051606
30/3/00,90.9286,95.5916,87.7493,90.9286,35879450
31/3/00,91.6836,93.7899,88.1731,92.8361,26578170
3/4/00,91.3657,92.5182,85.4177,87.7492,26737308
4/4/00,87.8552,88.1201,74.873,85.4177,56120575
5/4/00,82.6623,88.1201,81.6025,83.934,31373598
6/4/00,86.7954,88.0671,84.5699,86.7424,25855827
7/4/00,88.2791,91.0346,87.0074,89.8688,17503476
10/4/00,91.2465,91.2995,84.146,84.7819,22878564
11/4/00,82.3443,86.0535,81.1786,82.861,29245998
12/4/00,82.7683,83.7221,53.5185,77.9993,29525192
13/4/00,78.6882,81.3906,74.82,75.4559,39274203
14/4/00,72.9654,75.0319,66.1298,67.6135,51581596
17/4/00,66.1431,76.3037,66.1299,75.4559,46957477
18/4/00,75.8666,78.8472,74.0782,77.7874,30735647
19/4/00,78.4232,79.377,75.5088,75.5088,23804952
20/4/00,76.6216,77.125,73.0713,73.6542,18017831
24/4/00,70.7399,72.2766,67.7195,72.0646,26490608
25/4/00,73.3363,76.7276,72.9124,76.6746,24259738
26/4/00,76.8336,78.3571,73.8662,74.0782,21771741
27/4/00,70.7928,78.41,69.7331,77.4694,31397170
28/4/00,79.3241,80.3309,78.1053,80.1189,21048548
1/5/00,81.1786,82.1324,79.9069,81.1786,19672267
2/5/00,80.4368,81.0727,76.0917,76.3037,17214623
3/5/00,75.8798,76.5156,72.5017,75.7738,22541212
4/5/00,75.4558,76.9395,74.2901,75.5618,15048181
5/5/00,74.714,78.2643,74.6346,77.5754,17438949
8/5/00,76.7276,76.9395,74.3961,74.82,11785612
9/5/00,75.032,75.5618,71.8526,72.4885,16784098
10/5/00,71.5347,72.4355,67.4016,67.8255,29516299
11/5/00,70.157,72.2765,68.5673,71.8526,20947046
12/5/00,72.3825,74.2371,71.2167,71.7996,15117277
15/5/00,71.9056,75.1379,70.051,75.1379,15215372
16/5/00,76.3037,77.5754,74.661,77.2045,20200894
17/5/00,75.6678,76.7276,74.3961,75.6148,17241913
18/5/00,75.4559,75.7606,72.3826,72.6475,16160365
19/5/00,71.0048,72.0646,68.9383,69.2562,23889924
22/5/00,69.2032,69.7331,64.0765,69.5211,37199637
23/5/00,68.9913,70.051,63.2685,63.6924,27051275
24/5/00,63.5864,67.7195,61.2549,67.6135,41941228
25/5/00,68.0374,69.733,64.8581,65.7059,25122121
26/5/00,65.9179,67.1896,64.2223,65.8649,15429873
30/5/00,67.8255,72.8594,67.8255,72.4885,26182677
31/5/00,71.6142,73.482,70.1569,70.3689,25152050
1/6/00,72.2235,74.9259,71.2167,74.1841,24576388
2/6/00,78.5292,79.7877,77.8933,79.0591,27332574
5/6/00,78.2112,80.8077,77.8933,79.377,20161631
6/6/00,79.0061,80.5427,77.0455,77.4694,19668537
7/6/00,77.6284,79.2181,75.9328,79.2181,19093650
8/6/00,80.2248,80.4368,77.6813,78.8471,16370354
9/6/00,80.3308,80.3308,78.8471,79.324,14423933
12/6/00,79.9599,79.9599,76.9925,77.1515,13922286
13/6/00,76.7276,79.8539,75.7605,79.8539,21228865
14/6/00,80.4368,80.4368,77.6284,78.1318,17159504
15/6/00,77.8933,79.5359,77.0455,79.5227,15834273
16/6/00,80.3308,80.8077,78.9001,79.8407,17938572
19/6/00,79.7082,83.2982,78.5822,82.9273,16944935
20/6/00,83.2982,84.5169,82.3974,83.4174,17699234
21/6/00,82.0794,84.5435,81.9735,83.6691,17669388
22/6/00,83.6162,83.9341,80.3441,80.3441,18148928
23/6/00,80.5428,80.9667,77.5224,77.6946,21026832
26/6/00,78.9001,80.0526,77.9993,79.8539,18713981
27/6/00,79.4962,80.5957,78.3304,78.6087,12498114
